Unformatted_API_UWI_14,ENVOperator,FirstProdDate,LateralLength_FT,ProppantIntensity_LBSPerFT,WaterIntensity_GALPerFT,OilGravity_API,AvgHzDistAtDrillTimeSameZone_FT,ClosestHzDistAtDrillTimeSameZone_FT,WellName,First12MonthOil_BBL,First12MonthGas_MCF
42109328220000,PDC ENERGY,7/1/2015,7411,1237.0258,1148.2241,51,,,STATE SRO 45-18X19 1H,35960,132399
42389366240000,CHEVRON,12/1/2019,10370.021,,,,1261.262458,763.0563214,MONROE 28-39 UNIT C 10H,18669.018,47059.465
42389367080000,EOG,8/1/2018,7471,2442.3772,1962.7172,48,752.4429522,752.4429522,STATE CREEK 17-8 UNIT 7H,260675,1183330
42389368300000,CHEVRON,12/1/2018,9799,2548.8423,2015.3563,43,1182.870377,1006.295644,RAGAN SMITH STATE 36-37 UNIT A 7H,205080,453275.22
42389369700000,DIAMONDBACK,11/1/2018,6300,2027.8954,2292.8132,47,879.5935244,879.5935244,MISBEHAVING STATE UNIT C19-19-14 606H,108171.07,294123.12
42475368690000,BATTALION OIL,8/1/2015,4121,1710.0725,1829.553,47,,,MONROE 34-228 WRD UNIT 1H,51738,376104
42389347270100,OCCIDENTAL,3/1/2015,,,,,,,VANGUARD 3 11H,,
42389367080001,EOG,8/1/2018,7471,,,,,,STATE CREEK 17-8 UNIT 7H,,
42389355069000,DIAMONDBACK,4/1/2017,,,,,,,CHECKERS STATE UNIT 54-12-21 606H,,
42389354430000,CHEVRON,9/1/2017,7930,5043.544,4812.549,44,684.8359014,684.8359014,TRIGGER 39-40 UNIT D 12H,250716.7,446826.03
42389356270000,DEVON,4/1/2018,11008,2010.6454,2000.8586,47,2511.273562,2511.273562,GEORGE 1 1H,153560,1896126
42389341850000,CHEVRON,7/1/2014,3827,1181.3431,1295.1189,43,,,CALAMITY JANE 2201H,172018,463741.75
42389349190000,OCCIDENTAL,3/1/2016,4303,,2732.4695,43,907.7276686,865.656963,EAGLE STATE 28 13H,83634.1,204047.25
42475368699000,BATTALION OIL,8/1/2015,,,,,,,MONROE 34-228 WRD UNIT 1H,,
42389342140100,UPCURVE ENERGY,10/1/2014,,,,,,,GAMBLER STATE 2501HU,,
42389366440000,CENTENNIAL RESOURCE DEVELOPMENT,6/1/2018,11308,1087.6356,2428.2969,38,,,RED ROCK A UNIT U 04H,117335.234,263710.22
42389367290000,CHEVRON,8/1/2018,9001,2569.813,2058.778,45,,,WYATT EARP 22-21 UNIT B 13H,261306.48,679119.44
42389368870000,CENTENNIAL RESOURCE DEVELOPMENT,9/1/2018,6980,,2564.744,46,652.7088905,652.7088905,EADY D 4 59-60 U 09H,153271,1310268
42301342840000,SHELL,10/1/2019,7830,1651.5981,712.69653,48,1058.139885,1058.139885,SNODGRASS 55-2-40 UNIT SW 1H,117154,427531
42389347270000,OCCIDENTAL,3/1/2015,4745,1593.774,1636.752,43,985.8507687,985.8507687,VANGUARD 3 11H,138589.31,241097.19
42389366470000,"MAPLE ENERGY HOLDINGS, LLC",5/1/2018,6477,2836.9707,3267.8645,44,1967.512579,1967.512579,DELIGHTFUL DASHER 11 1H,149666,497552
42389371540000,CHEVRON,9/1/2018,8361,2488.7058,2252.9695,43,838.5939879,838.5939879,TRIGGER 39-40 A-1 4H,192778,442592
42389371570000,"MAPLE ENERGY HOLDINGS, LLC",10/1/2018,6512,2470.1992,2849.1526,48,,,OMAHA 11-3 3H,85134,369612
42389372090000,APA CORP,11/1/2018,4308,2009.4274,1913.7786,52,815.4079368,815.4079368,BURNSIDE 409AH,110197,418694
42389372560000,"MAPLE ENERGY HOLDINGS, LLC",9/1/2019,7317,2504.1206,2568.5513,46,869.6569135,547.2129837,WAR ADMIRAL 24 3H,38163.375,362749
42389373890000,EOG,8/1/2019,7032,2315.0842,2448.2166,51,,,SUNSET STATE UNIT 58 13-24 51H,127508,1198117
42389342140000,UPCURVE ENERGY,10/1/2014,4149,1705.8011,1914.4368,49,,,GAMBLER STATE 2501HU,24695.229,160045.44
42389355060000,DIAMONDBACK,4/1/2017,9362,,,48,,,CHECKERS STATE UNIT 54-12-21 606H,333537.06,1159575.1
42389376620000,OCCIDENTAL,3/1/2019,7164,,2380.7502,42,1515.151996,1507.466082,STATE PECK 258-257-2N 12H,304881,525767
42389380060000,EOG,,9062.019,,,,1106.288375,1106.288375,STATE OREDIGGER UNIT 2H,,
42109334660000,APR OPERATING,12/1/2019,6719,2404.4824,1748.9478,53,1475.187008,732.4781177,WISE WEST STATE UNIT 714WA,7140,124708
42389383070000,DIAMONDBACK,1/1/2020,5069,,,37,1507.112146,1507.112146,DUNIGAN E C-19-17 651H,126445,470699
42389384040000,CHEVRON,1/1/2020,7850,2507.1694,2851.3855,44,893.2359235,893.2359235,CITY OF PECOS STATE 15-16 A-1 5H,231331,466012
42475379490000,"ADVANCE ENERGY PARTNERS, LLC",2/1/2020,7461,2513.1594,3249.581,42,658.1670616,658.1670616,AEP 226-34 UNIT 1H,111997,1585845
42389388160000,CHEVRON,2/1/2021,7255,2647.84,2721.6868,43,1162.496389,1162.496389,HORNET STATE 26-27 UNIT A 7H,,
42389350010000,OCCIDENTAL,2/1/2016,4506,1770.8833,1880.4598,43,971.1928691,933.8140912,LENOX 2 15H,102445.55,200255.08
42389351440000,COTERRA ENERGY,8/1/2016,9419,1804.3873,1613.9612,50,,,SOUTH GOAT 2 UNIT 2204H,405154.2,1041246.7
42389351930000,CALLON,8/1/2016,8150,2003.2639,974.41547,45,,,QUIGLEY 26 2661,122659,1128552
42389355990000,DIAMONDBACK,9/1/2017,9362,1888.7148,2214.2058,47,824.4371303,795.4739903,ALAMEDA STATE UNIT 54-8-1 603H,191979.98,1063256.2
42389342149000,UPCURVE ENERGY,10/1/2014,,,,,,,GAMBLER STATE 2501HU,,
42389375810000,COTERRA ENERGY,4/1/2019,9701,2428.1387,2017.7985,48,,,SIEVERS 2-35 SOUTH UNIT 6H,336439,1098952
42389376710000,RIO O&G II LLC,4/1/2019,9843,2672.1182,1853.5044,49,,,ALEXANDER STATE UNIT 58-2-24 2H,207703,958354
42389377530000,PDC ENERGY,5/1/2019,7963,2259.5347,2277.0261,50,,,YELLOW JACKET 1716 A 2H,194684,1092660
42389389710000,DEVON,10/1/2020,10294,2505.4958,1756.8029,47,1030.020359,1030.020359,HERC STATE 6-15-54-4A 412H,252667,1192328
42301326540000,SHELL,2/1/2016,9847,1541.575,1568.3611,48,,,LINDLEY 33-92 LOV 1H,56607,163211
42389346270000,CENTENNIAL RESOURCE DEVELOPMENT,11/1/2015,5406,,27.425083,38,,,PRIEST E 1H,91374,38418
42389349580000,OCCIDENTAL,7/1/2016,3818,1431.045,1376.4735,46,,,SIEVERS UNIT 2-33 1H,77922,174188
42109332980000,1920 ENERGY,7/1/2018,6157,2022.3625,2584.9495,50,,,MUSTANG STATE UNIT 20H,92716,587386
42389376900000,EOG,9/1/2020,10131,2544.529,2101.99,59,762.1970383,761.5464121,STATE HARRISON RANCH 57 2113H,188161,921402
42389377920000,UPCURVE ENERGY,4/1/2021,7317,2491.4543,2562.9644,47,888.6693753,750.7641349,HERD 20 2H,,
42389379710000,EOG,2/1/2021,10772,2410.4243,1557.4312,60,1661.0473,1144.656321,STATE STREAMER UNIT 3H,,
42389382600000,COTERRA ENERGY,10/1/2019,11973,2238.9365,1978.3157,49,795.1885388,795.1885388,RED LODGE C20-11 D 4H,309931,1125099
42389385170000,DEVON,11/1/2019,9996,2506.026,1848.0504,47,,,FIVER STATE 18-27A-54-4 411H,317248,1179044
42389385450000,EOG,11/1/2019,8606,1783.3698,2135.802,49,,,NEW JERSEY STATE 55 29-32 61H,85041,1480814
42389385510000,DIAMONDBACK,9/1/2020,8325,2490.445,2676.1895,47,1438.58714,828.2292248,LIBERTY STATE UNIT 9-69 601H,175356.42,715480.6
42389386070000,CHEVRON,3/1/2020,10113,2468.4204,2563.8938,43,833.8252657,829.0326642,PECOS BILL STATE 204-203 UNIT A 6H,221277.7,349947.78
42389343820000,CENTENNIAL RESOURCE DEVELOPMENT,8/1/2016,5227,1549.3993,2298.2847,44,345.0164255,345.0164255,LAYDEN 2H,177738.73,462162.44
42389348350000,EOG,8/1/2015,2686,1611.6382,1640.3298,48,524.5461719,524.5461719,STATE APACHE 57 1115H,96838,383456
42389352049000,COTERRA ENERGY,1/1/2017,,,,,,,ELECTRIC STATE 57-33 1H,,
42389337300000,CONOCOPHILLIPS,7/1/2013,4958,1081.9363,1342.7378,41,2042.285854,2042.285854,GIPPER STATE WEST 2401H,136344.78,311171.78
42389362770000,CENTENNIAL RESOURCE DEVELOPMENT,2/1/2018,9225,,2316.4104,47,1089.143563,720.4280293,SAMURAI 4-49 50 U 35H,211757,1424943
42389363660000,APA CORP,3/1/2018,4455,1913.1769,1919.3953,50,745.8213985,745.8213985,BULL RUN 407AH,108424,507744
42389367120000,"MAPLE ENERGY HOLDINGS, LLC",5/1/2018,7261,2227.6838,2782.3713,51,,,EASTEX 6 1H,99107,519905
42389358030001,CENTENNIAL RESOURCE DEVELOPMENT,6/1/2017,4351,2333.9463,2329.8352,,,,C.H. KNIGHT 6H,,
42389374890001,CENTENNIAL RESOURCE DEVELOPMENT,10/1/2018,4191,,,45,,,POWDER KEG C U 49H,,
42389343820100,CENTENNIAL RESOURCE DEVELOPMENT,8/1/2016,,,,,,,LAYDEN 2H,,
42389345820000,DIAMONDBACK,4/1/2015,4223,397.4755,1750.2056,50,,,PIPER STATE 54-14 1H,154858,473047
42389340910000,COLGATE OPERATING,8/1/2014,4199,,,,705.8482258,705.8482258,ANNAKATHERINE 23 6H,112473.39,140005.61
42389352040000,COTERRA ENERGY,1/1/2017,9780,2420.096,1970.6215,53,,,ELECTRIC STATE 57-33 1H,248211,1425461
42389358300000,OCCIDENTAL,2/1/2018,6742,2492.7231,2290.5132,,,,CYCLOPS STATE 57-3-28 UNIT 1H,114707,561747
42389367330000,APA CORP,5/1/2018,4493,1889.3018,1785.7618,49,611.2657077,611.2657077,GRANT 409AH,120937,478768
42389372700000,COLGATE OPERATING,11/1/2018,7083,2680.6997,3227.7932,45,,,IWO JIMA 26-14 UNIT 1H,203118,442420.2
42389341220000,COTERRA ENERGY,11/1/2014,4282,1373.6859,1698.0256,49,833.3391171,833.3391171,ANACONDA STATE 55-2 6H,65339.945,173795.58
42389334110000,CONOCOPHILLIPS,1/1/2013,4136,976.8448,1194.3815,46,,,GIPPER STATE WEST 2404H,110335.6,133987.39
42389344830000,CHEVRON,5/1/2017,4361,3.0550332,2942.687,40,,,CITY OF PECOS 15 -16 2HB,186723.48,438220.56
42389358030000,CENTENNIAL RESOURCE DEVELOPMENT,6/1/2017,4351,2357.8643,2322.5396,45,,,C.H. KNIGHT 6H,158228.1,312291.88
42389358280000,DIAMONDBACK,3/1/2018,4342,2100.8774,2470.146,49,,,INTREPID 55-12 601H,249265.48,992999.75
42389357150000,CONOCOPHILLIPS,11/1/2017,9550,1996.4149,1772.9875,41,819.1447633,473.5223416,BRASS MONKEY STATE UNIT 805H,249676.56,659586.1
42301335310000,SHELL,6/1/2018,7431,2394.7659,1070.856,48,,,MURUS 55-2-30 LOV UNIT SW 1H,183355,670257
42389365860000,APA CORP,7/1/2018,4629,1848.7269,1779.4154,49,790.1282075,758.6696697,BURNSIDE 403AH,106526,488528
42389369160000,EOG,7/1/2018,8568,2090.6384,1868.8529,48,,,STATE BLUEWING UNIT A 1H,91597,1404245
42389373700000,CHEVRON,8/1/2019,7095,2540.1804,2203.1172,43,935.0219785,932.8473007,WILD BILL HICKOK 205-206 UNIT A 5H,168015.16,382984.94
42389374380000,BTA OIL PRODUCERS,1/1/2020,4790,2382.0898,2201.6943,51,1263.367801,1263.367801,BLACKTOP 21601 1 5H,139723,561753
42389374890000,CENTENNIAL RESOURCE DEVELOPMENT,10/1/2018,9636,2322.835,2115.6433,48,,,POWDER KEG C U 49H,107936,2075429
42389376670000,CONOCOPHILLIPS,8/1/2019,6975,2047.3766,2152.4353,42,797.2239952,797.2239952,TUMBLER STATE C 1804HR,113243,276746
42389377460000,EOG,2/1/2021,10649,2363.1755,1544.0216,47,1155.266286,1155.266286,STATE STREAMER UNIT 7H,,
42389375310000,COLGATE OPERATING,1/1/2019,6449,2584.2598,2864.5964,46,,,WILLETT POT STILL 5-2C UNIT 1H,101399,672064
42389377900000,UPCURVE ENERGY,7/1/2019,8200,3260.4072,3647.6846,49,,,HERD 20 1H,199853.62,400116.53
42389380480000,CENTENNIAL RESOURCE DEVELOPMENT,1/1/2020,7709,1949.3883,1677.5265,44,,,PREDATOR WEST U 04H,129242.836,287674.06
42389392750000,OCCIDENTAL,6/1/2021,10860,1832.8469,1158.937,49,2128.009614,2128.009614,CENTAUR STATE 57-2-18 UNIT 16H,,
42109328750000,COTERRA ENERGY,7/1/2016,7293,2332.7854,2545.5227,48,677.6082013,662.0521457,SUNNY'S HALO 40 UNIT 2H,118571,694528
42389343950000,OCCIDENTAL,12/1/2014,7179,1463.5323,1588.3711,43,,,"BUZZARD STATE ""21"" UNIT 10H",184708.11,347949.5
42389353710000,COTERRA ENERGY,4/1/2017,9583,2468.5396,2048.3447,49,682.7401207,682.7401207,PAGODA STATE 57-13 UNIT 3H,259230,917365
42389342510000,EOG,,4977.0103,,,,999.3691151,999.3691151,STATE HARRISON RANCH 57 1503H,,
42389358840000,CENTENNIAL RESOURCE DEVELOPMENT,11/1/2017,9275,2154.1892,2504.666,42,832.9829785,832.9829785,PARKER B 3H,268147,706206
42389364250000,CONOCOPHILLIPS,11/1/2018,10158,2003.8159,2350.4106,42,947.213416,807.8265011,SURE SHOT 902H,163662.05,495241.84
42389366490000,"MAPLE ENERGY HOLDINGS, LLC",3/1/2018,4720,3328.2766,3762.949,52,,,SMARTY JONES 26 1H,184121.2,469360.22
42389369550000,CENTENNIAL RESOURCE DEVELOPMENT,10/1/2018,9380,2740.9768,2426.579,48,,,TIN STAR D U 46H,195506,1424983
42389371130000,CHEVRON,10/1/2018,9560,2563.2537,2041.7876,48,,,JERSEY LILLY 17-7 UNIT B 11H,303357.2,760681.3
42389371340000,COTERRA ENERGY,11/1/2018,5884,1818.8267,2004.5435,49,697.1562726,697.1562726,SANDLOT STATE U 09H,80023.414,569142.6
42389377860000,EOG,3/1/2020,10018,2568.2231,1955.7795,61,748.4141912,748.4141912,STATE APACHE 57 1605H,235225,1024294
42389378500000,APA CORP,4/1/2019,14820,618.72,619.1571,51,,,BURNSIDE 411AH,95417,660964
42389386590000,CALLON,6/1/2021,9898,2025.4358,1741.6973,47,423.9872945,423.9872945,BUSH STATE UNIT 1922 20H,,
42389351020000,COTERRA ENERGY,4/1/2016,9001,1535.2556,1534.2156,50,,,NORTH GOAT 2 UNIT 2201H,314047,784232
42389358360000,COLGATE OPERATING,8/1/2017,4458,3098.595,3716.3499,46,,,LAZARUS 67 UNIT 1H,176261,674094
42389360480000,OCCIDENTAL,11/1/2017,6869,2444.2917,2269.487,,,,MANTICORE STATE 55-3-3 UNIT 1H,155204,491319
42389371910000,"MAPLE ENERGY HOLDINGS, LLC",12/1/2018,4573,2359.2065,2555.4106,48,431.0542467,431.0542467,SMARTY JONES 26 7H,105106.984,237271
42389371970000,OCCIDENTAL,11/1/2018,4782,1731.8396,1732.4692,45,1667.581847,1667.581847,VANGUARD 3 17H,109286.09,409844.53
42389379090000,CHEVRON,4/1/2020,9671,2493.3606,2287.1624,44,843.9778175,843.6445571,DOC HOLLIDAY STATE 34-43 UNIT 9H,190040.75,433915.34
42389384650000,EOG,12/1/2019,9000,2206.663,2355.0847,51,,,MANHATTAN STATE 55 28-33 51H,166194,2124906
42389386090000,CHEVRON,3/1/2020,9700,2486.6855,2532.3457,43,1289.312549,859.3065432,PECOS BILL STATE 204-203 UNIT B 10H,220454.67,362998.3
42389389970000,DIAMONDBACK,9/1/2021,9894,2503.9514,2582.0916,46,1385.088186,888.3148638,DREAMLAND STATE C19-16-12 UC 3WA,,
42389355260000,COTERRA ENERGY,4/1/2017,8902,1671.0032,1804.7668,47,1951.592175,1951.592175,SOUTH ELEPHANT WOLFCAMP UNIT U 04H,224637.36,602562.94
42389345830000,COLGATE OPERATING,4/1/2015,3286,,2096.728,43,1394.965124,559.2704311,ANNAKATHERINE 23 7H,82279.57,157509.03
42389350740100,OCCIDENTAL,3/1/2016,,,,,,,PRITCHETT STATE C19-22 1H,,
42389364860100,PDC ENERGY,8/1/2018,,,,,,,GRIZZLY BEAR 7780 6U A 6H,,
42389358840100,CENTENNIAL RESOURCE DEVELOPMENT,11/1/2017,,,,,,,PARKER B 3H,,
42389347730000,COTERRA ENERGY,1/1/2016,7602,1709.266,1752.2983,54,,,FLYING DOG 1401BH,215165.38,848752
42389351420000,COTERRA ENERGY,7/1/2016,9470,751.6817,849.43335,51,,,NORTH ELEPHANT 2 UNIT 1001H,216813.39,593611.6
42389351760000,OCCIDENTAL,7/1/2016,7485,1416.9432,1367.0247,49,,,WINGHEAD STATE 57-2-48 UNIT A 1H,79048,337653
42389353690000,COTERRA ENERGY,4/1/2017,9592,2455.8066,2042.6432,47,683.5773517,683.5773517,PAGODA STATE 57-13 UNIT 1H,219087,827780
42389358580000,CHEVRON,11/1/2017,10145,2496.0303,2349.9963,43,,,MARSHALL DILLON STATE 2-25 A 1H,255881,609501
42389362410000,COTERRA ENERGY,4/1/2018,9419,1784.3423,1699.9329,46,612.2785048,612.2785048,RANGER U 06SL,104894.36,555973.25
42389364860000,PDC ENERGY,8/1/2018,7369,1826.4822,1846.2924,44,773.9762682,773.9762682,GRIZZLY BEAR 7780 6U A 6H,191541,462165
42389366940000,COTERRA ENERGY,7/1/2018,6292,1813.4304,1546.0165,48,655.1405348,321.7995614,SANDLOT STATE U 03H,114478.62,851189.3
42389370580000,BTA OIL PRODUCERS,1/1/2019,4500,2541.7666,2264.8733,50,1331.269414,1331.269414,BLACKTOP 21601 1 4H,164455,597378
42389370790000,COLGATE OPERATING,8/1/2018,10182,2567.7612,2270.6436,53,,,ANGELS ENVY 4-3W UNIT 1H,67155,1006231
42389372540000,OCCIDENTAL,12/1/2018,6850,2479.318,2304.7695,51,,,WYVERN STATE 57-3-27 UNIT 2H,145250,620045
42389376840000,EOG,3/1/2019,10002,2440.0469,2288.3574,50,1402.165315,1395.216358,STATE MAYFLY UNIT 9H,157997,1249029
42389379060000,CHEVRON,4/1/2020,10111,2506.5002,2278.2722,43,831.9018472,821.2501809,DOC HOLLIDAY STATE 34-43 UNIT 7H,164424.17,448151.66
42389379790000,CHEVRON,6/1/2019,6953,4016.367,2770.7336,44,1259.52557,1254.225343,SIEBER TRUST STATE 25-12 11H,163264,448779
42389381940000,DIAMONDBACK,1/1/2020,5892,,4116.0537,47,,,PATRIOT STATE RSJ 68 601H,188898.36,1209525.8
42389383030000,CHEVRON,8/1/2019,6504,2489.5195,2152.5518,48,850.3566473,796.1259931,LUKE SHORT 38-37 UNIT A 8HR,154157.22,329151.38
42389383390000,PDC ENERGY,6/1/2021,6412,1819.8113,1780.501,47,,,GRIZZLY NORTH 7673 A 7H,,
42301323350000,SHELL,8/1/2015,4580,1701.309,1894.1542,,1552.555304,1552.555304,WHEAT 1-59 LOV 2HS,75324.086,200355.97
42389341240000,CENTENNIAL RESOURCE DEVELOPMENT,1/1/2015,4040,1589.9752,3017.4402,47,1006.713359,1006.713359,CABRITO STATE 4H,43755.203,152146.11
42389352540000,DIAMONDBACK,7/1/2017,9526,1924.3225,2220.026,46,,,QUARTERBACK STATE UNIT 3-4 601H,282712.94,1492437.5
42389332570000,CONOCOPHILLIPS,5/1/2013,3784,3119.7559,2710.4873,46,,,TYCOON 1804H,147654.8,281602.9
42389350740000,OCCIDENTAL,3/1/2016,3672,1409.9752,1364.4624,46,,,PRITCHETT STATE C19-22 1H,75983,270182
42389357000000,CHEVRON,6/1/2018,7097,2518.729,2389.4302,44,,,CATTLE KATE 20-18 UNIT 1H,259176,614489
42389368860000,CENTENNIAL RESOURCE DEVELOPMENT,9/1/2018,7004,,3417.963,45,691.521484,652.669542,EADY C 4 59-60 U 16H,115504,712072
42389347700000,COLGATE OPERATING,7/1/2015,5137,1321.345,1229.4464,43,554.8446562,496.9643079,ANNAKATHERINE 23 14H,74243.43,139930.4
42389376360000,"MAPLE ENERGY HOLDINGS, LLC",2/1/2019,4617,2876.6758,3539.1426,47,517.9147561,517.9147561,COPPERHEAD 23 2H,57722.74,175405.98
42475377280000,CALLON,7/1/2019,7666,2042.2168,2610.5962,44,785.8517415,785.8517415,SRO 551 ALLOC B 101H,101706,790173
42389380570000,DIAMONDBACK,7/1/2019,9970,1998.6691,2113.6143,46,1667.282528,900.8970574,VICTORY STATE G 54-14-19 603H,172731,559777
42389387110000,EOG,,9230.019,,,,1161.14923,1097.180059,STATE OREDIGGER UNIT 9H,,
42389349010000,EOG,12/1/2016,5257,2420.1348,2716.0203,49,1263.7324,940.9897272,STATE APACHE 57 1110H,86468,313927
42389351550000,EOG,6/1/2016,9499,2174.2524,1996.5763,48,811.0558527,802.9921981,STATE APACHE 57 212H,276305,988653
42389345690000,CHEVRON,9/1/2016,4616,3116.388,3102.9395,43,1535.256828,618.3024226,BLACK JACK 16 7H,104692.28,208088.7
42389340680000,CHEVRON,6/1/2014,3739,1330.0348,1493.6566,43,608.5566718,601.2186859,BLACK JACK 16 2H,144633.44,190216.39
42109328630000,1920 ENERGY,10/1/2015,7007,1992.5167,1457.27,52,,,AVENGER STATE UNIT 1H,12971,99098
42389368750000,DIAMONDBACK,8/1/2018,9478,2004.3167,2751.7888,47,,,VICTORY STATE E 54-14-19 606HR,376814,1109672
42389369960000,APA CORP,2/1/2019,4381,1999.636,1629.8224,50,764.8324585,764.8324585,LEE 409AH,77996,362564
42301340760000,BTA OIL PRODUCERS,11/1/2019,7850,,2137.0183,46,,,PISTOL 21801 3H,144518,519091
42389347760000,COLGATE OPERATING,6/1/2015,4351,1473.0568,1549.9167,43,619.148915,587.1945667,ANNAKATHERINE 23 16H,107344.69,103215.69
42389382420000,OCCIDENTAL,10/1/2019,4430,2474.633,2216.1826,45,,,MARINER 57-2-31 2H,133765,739345
42389355050000,CENTENNIAL RESOURCE DEVELOPMENT,3/1/2017,8773,2367.6753,2481.9385,46,,,NINJA 4-50 49 1H,310166,1737816
42389350880000,PDC ENERGY,,4686.01,,,,,,TRIANGLE 75 1H,,
42389351050000,PDC ENERGY,4/1/2016,4612,1169.676,2184.929,46,,,MAROON 80 1H,132515,293174
42389344430000,CHEVRON,4/1/2015,4776,1507.1189,1346.9391,44,961.7667118,961.7667118,SHERIFF WOODY UNIT A 10 1H,123925,272333
42389342430000,CONOCOPHILLIPS,6/1/2015,4562,1355.076,1555.021,46,1404.609825,1404.609825,TYCOON A 2503H,64081.277,179311.11
42389340830000,CHEVRON,7/1/2014,4016,1251.245,1556.5414,44,,,CITY OF PECOS 13 3H,68799.01,135516.84
42389350090000,OCCIDENTAL,1/1/2017,4167,2530.3025,2397.8174,46,,,DONNELL 54-4-22 1H,129548,381562
42301338300000,DIAMONDBACK,7/1/2018,9602,2004.058,2157.7786,48,,,AGGIE UNIT 75-67-66 601H,139843,790903
42389368550000,COTERRA ENERGY,9/1/2018,10052,1799.4789,1992.7771,41,666.6001961,666.6001961,SOUTH MITRE 2 UNIT U 04H,240347.7,1212330.4
42389369220000,CONOCOPHILLIPS,10/1/2018,4791,2506.149,2641.837,44,780.89679,780.89679,TIMBERWOLF STATE UNIT 1702H,60897.062,99206.87
42389370640000,CHEVRON,2/1/2020,7179,2532.6116,2875.8481,46,2210.847019,2210.847019,CALAMITY JANE A-1 2120H,92494,544932
42389370820000,OCCIDENTAL,5/1/2019,8348,2518.5762,2323.73,47,1631.333811,1064.186631,SARATOGA STATE 54-4-10 UNIT 4H,180960,698314
42389349850000,EOG,12/1/2015,4302,2076.2974,2157.0618,51,,,STATE MUDDY WATERS 30 2H,83915,831317
42389375330000,APA CORP,1/1/2020,3757,2426.2651,2108.5298,51,839.3042125,780.709159,JACKSON 407AH,69904,398793
42389376600000,COLGATE OPERATING,1/1/2019,10284,2175.4072,2563.9631,46,1793.213549,1793.213549,HEAVEN HILL 23-13E UNIT 1H,140995,558713
42389383780000,DIAMONDBACK,1/1/2020,7927,,,47,823.6499609,818.5489045,DUNIGAN STATE UNIT W 53-6-17 603H,129474.62,512448.8
42389393730000,PDC ENERGY,,2281.15,,,,,,OLD MONARCH STATE 12 A 2HU,,
42109329840000,"MOONTOWER RESOURCES OP, LLC",2/1/2017,4200,,,50,,,PLUMMER STATE LAURA LOU 11-14 4HA,7257,259850
42389376600100,COLGATE OPERATING,1/1/2019,,,,,,,HEAVEN HILL 23-13E UNIT 1H,,
42389339940000,EOG,6/1/2014,4808,1591.3353,1331.9364,52,,,STATE HARRISON RANCH 56 302H,103630,467356
42389349859000,EOG,12/1/2015,,,,,,,STATE MUDDY WATERS 30 2H,,
42389353750000,OCCIDENTAL,8/1/2017,6523,2564.0518,2362.3083,49,,,HYDRA 56-3-28 UNIT 1H,44257,159642
42389359910000,APA CORP,10/1/2017,4314,2034.9182,1939.8275,50,,,LEE 401AH,92486,434704
42389363190000,EOG,8/1/2018,8209,2439.4934,2335.5408,48,757.7412265,750.8548967,STATE CREEK 17-8 UNIT 3H,225905,1107155
42389364960000,"MAPLE ENERGY HOLDINGS, LLC",11/1/2018,9601,2544.4868,3199.9363,49,,,SPECIAL EFFORT 18 1H,162045,577558
42389368250000,CALLON,8/1/2018,9759,2044.1857,2419.5925,48,,,THURMOND A137 ALLOC. A 10H,91954,365293
42389372250000,EOG,9/1/2018,7404,2305.7314,1977.7269,50,773.6264123,770.1577661,STATE COACHMAN A UNIT 2H,125870,798857
42389373000000,"MAPLE ENERGY HOLDINGS, LLC",12/1/2018,4448,2697.2031,2852.1553,48,566.4080703,561.0313996,STATE CALIFORNIA CHROME 27 9H,57630,351012
42475376500000,OCCIDENTAL,12/1/2018,10118,2537.8628,2315.6765,45,,,CHURRO 34-157/158 UNIT 1H,197352,330340
42389384700000,CALLON,3/1/2020,9865,2044.1495,2414.7144,48,,,TRINITY STATE UNIT 1110 22H,129657,1410540
42389392040000,"BRIGHAM OPERATING, LLC",10/1/2021,5124,2485.0374,2606.9473,49,2400.333151,2400.333151,RALPHIE 7 UNIT 1H,,
42389353830000,CALLON,12/1/2016,8400,2410.8215,2962.07,46,,,FOX 37 1,199265,1021573
42109328700000,COTERRA ENERGY,10/1/2017,10094,2344.9985,1932.0359,50,,,ARVINE 28 A 2H,233148,1063753
42389347160000,CENTENNIAL RESOURCE DEVELOPMENT,12/1/2016,4286,2491.8801,2452.4248,44,920.1348467,875.1189144,CWI STATE 7H,137768.62,392613
42389360800000,OCCIDENTAL,12/1/2017,6971,2518.8193,2336.7563,49,,,MOON STATE 55-3-5 UNIT 1H,90819,364802
42389362930000,UPCURVE ENERGY,9/1/2018,9057,2570.442,2934.3472,46,,,WINKLER STATE 34 1H,232757,916052
42389363580000,EOG,12/1/2017,10349,2467.454,1866.9769,43,967.0842598,967.0842598,STATE MAYFLY UNIT 3H,139369,960715
42389365020000,CONOCOPHILLIPS,8/1/2018,11795,2009.8972,2130.845,48,933.0446437,928.9737308,ICEMAN UNIT 1403H,211892.77,510329.53
42389366710000,DIAMONDBACK,6/1/2018,6962,2004.3762,2297.1182,45,,,WOODSHED STATE UNIT C19-15-13 603H,195112,773042
42389368800000,APA CORP,9/1/2018,4329,2009.6787,2250.614,48,816.8137178,816.8137178,JACKSON 403AH,108549,498059
42389370370000,BTA OIL PRODUCERS,1/1/2019,4455,2562.038,2278.0498,50,1331.037429,1331.037429,BLACKTOP 21601 1 3H,131997,401057
