,First12MonthOil_BBL,LateralLength_FT,ProppantIntensity_LBSPerFT,WaterIntensity_GALPerFT,OilGravity_API,AvgHzDistAtDrillTimeSameZone_FT,ClosestHzDistAtDrillTimeSameZone_FT,MEDIAN_WFMP Upper A - ARITH_MEAN_DPHI_100,MEDIAN_WFMP Upper A - ARITH_MEAN_Resistivity_ALS,MEDIAN_WFMP Upper A - GROSS,MEDIAN_WFMP Upper A - NET_DPHI>8,MEDIAN_WFMP Upper A - NET_GR>75_DPHI>8,MEDIAN_WFMP Upper A - NET_Res>30,MEDIAN_WFMP_UA_MRKR_SSTVD,VARIANCE_WFMP Upper A - ARITH_MEAN_DPHI_100,VARIANCE_WFMP Upper A - ARITH_MEAN_Resistivity_ALS,VARIANCE_WFMP Upper A - GROSS,VARIANCE_WFMP Upper A - NET_DPHI>8,VARIANCE_WFMP Upper A - NET_GR>75_DPHI>8,VARIANCE_WFMP Upper A - NET_Res>30,VARIANCE_WFMP_UA_MRKR_SSTVD,gor scf/stb
749,80826.0,10086.0,2409.4111,2327.5105,50.0,2600.0,2600.0,11.68,169.7,108.97,84.64,71.56,108.62,-7452.95,0.16,53.34,17.28,0.2,0.03,6.09,1088.02,5159.688714027665
750,236711.89,8896.0,1891.8151,2172.178,50.0,866.8510334,866.8510334,9.54,78.2,118.7,67.55,88.25,116.95,-7834.02,0.02,27.23,0.06,7.97,7.07,0.87,264.72,2814.8586030046904
751,193794.0,9530.0,2596.8782,2518.6294,47.0,918.4116247,918.4116247,11.29,97.82,86.05,56.03,64.81,70.56,-7642.25,0.89,250.61,39.74,22.71,40.01,1.72,989.85,6661.54266901968
752,215813.47,10171.0,3603.8716,4221.861,42.0,974.64905,666.7631968,11.09,55.44,116.79,91.0,97.1,115.03,-7933.3,0.25,4.9,4.64,13.69,1.58,1.43,242.01,4625.355127277273
753,125648.85,4858.0,1973.2717,2242.4265,47.0,1377.858584,1304.00424,9.35,111.34,117.73,90.23,85.59,125.44,-7684.52,0.0,7.07,0.77,1.72,2.58,0.19,16.11,5168.56501273191
754,143251.62,10160.0,,1706.6412,43.0,1168.594698,1168.594698,8.89,69.87,90.3,59.15,,88.31,-7938.43,0.09,0.56,4.22,1.24,,15.47,773.83,4118.281105651719
755,97044.0,5618.0,2602.7065,2323.9727,45.0,2600.0,2600.0,10.7,133.23,79.95,69.4,66.59,92.46,-7946.84,0.0,1.01,1.65,0.25,1.19,2.63,18.72,3918.22266188533
756,76494.0,4381.0,2487.7034,2111.7917,48.0,611.918912,364.6348084,9.58,62.14,142.99,116.42,106.14,145.14,-7191.19,0.0,0.86,0.53,0.0,0.56,0.13,80.75,5336.575417679817
757,155740.0,7821.0,2043.1427,1758.5361,50.0,878.2048143,878.2048143,9.08,83.47,129.72,77.65,73.66,115.98,-7300.72,0.02,0.59,1.47,12.76,0.42,2.54,925.92,5089.392577372544
758,136548.0,7813.0,,,50.0,877.7245229,877.7245229,9.04,82.32,130.27,78.38,74.58,117.66,-7320.27,0.02,0.97,1.85,15.25,0.45,2.82,1021.29,5325.211647186337
759,114105.0,6302.0,2049.9944,1969.269,48.0,344.3739218,326.8522082,9.03,64.1,129.77,93.22,87.36,129.81,-7971.26,0.01,11.89,4.51,0.35,2.07,1.55,332.12,3433.872310591122
760,274474.0,9642.0,2453.3914,1867.7977,48.0,2600.0,2600.0,9.88,110.17,112.88,74.85,72.26,104.82,-7331.98,0.09,10.31,7.39,0.72,0.68,16.67,330.93,4120.13159716403
761,171190.0,10981.0,2114.5852,2018.8724,46.0,190.6930178,190.6930178,12.21,58.11,96.76,93.09,79.59,93.95,-8204.62,0.3,1.39,1.01,14.56,0.93,1.92,2803.72,2684.2338921665987
762,209098.0,9649.0,,2381.8384,41.0,897.8376901,897.8376901,10.69,110.8,80.77,63.77,62.87,82.79,-8005.61,0.36,1.85,42.93,0.62,1.41,4.88,96.03,2123.2388640733056
763,148540.0,9971.0,2324.3235,2068.4604,48.0,2158.30512,2158.30512,10.26,102.5,89.39,74.93,72.4,87.71,-7021.24,0.01,142.33,8.02,6.52,4.4,37.57,6715.27,6119.94748889188
764,137480.0,4565.0,2357.3318,1962.6063,46.0,876.2356896,876.2356896,9.69,62.35,132.65,93.18,84.81,115.16,-6650.19,0.04,7.94,0.01,10.46,0.15,0.88,416.64,5907.833866744253
765,199019.0,7071.0,2695.0046,2393.1982,47.0,1017.280371,1017.280371,10.27,105.3,78.4,69.92,58.65,80.37,-7703.35,0.01,350.55,1.61,0.19,7.36,0.63,1307.22,6229.857450796155
766,198862.0,6810.0,2455.6665,2277.2202,44.0,2600.0,2600.0,9.23,122.34,85.8,59.9,62.22,78.39,-7552.1,0.03,1.01,7.21,1.02,0.56,2.32,464.58,1988.8364795687462
767,199736.0,9781.0,2481.7974,3218.6423,49.0,2600.0,2600.0,10.3,154.17,87.65,67.83,60.93,90.49,-7048.8,0.05,49.32,4.7,14.31,9.37,18.29,997.92,2715.2140825890174
768,124264.42,5217.0,2628.4492,2782.7979,50.0,721.6056794,721.6056794,-0.6,159.96,73.61,59.25,59.06,82.94,-7077.27,6.73,2.1,2.18,0.16,0.1,0.06,2019.24,3901.9294501193503
769,91672.6,5122.0,,24.685865,43.0,692.4259978,692.4259978,12.27,115.06,93.69,87.29,,100.4,-7998.44,0.13,1.64,8.01,1.06,,1.9,116.19,1232.8163486145259
770,130060.0,7523.0,1694.55,1804.0983,48.0,2600.0,2600.0,9.41,96.75,113.43,72.22,66.19,101.66,-7104.74,0.01,0.03,0.81,2.92,0.38,0.77,296.74,4220.505920344457
771,8112.0,821.0,4853.295,7635.866,51.0,2600.0,2600.0,9.78,85.81,101.29,68.43,59.49,94.63,-6404.8,0.01,0.08,0.59,0.51,0.03,1.43,58.39,4808.678500986193
772,120759.0,8534.0,1563.8119,985.5186,47.0,2575.96282,2575.96282,11.29,65.13,98.77,98.92,107.36,110.56,-8226.95,0.0,13.77,1.67,1.66,2.24,1.94,1075.28,2926.6141654038206
773,242097.0,7463.0,2482.591,2516.6458,48.0,732.1450575,732.1450575,8.71,85.9,125.98,70.68,75.26,116.21,-7323.8,0.01,4.05,5.19,0.93,0.63,6.0,182.69,4486.329859519118
774,174998.33,10327.0,1013.10925,2348.6978,48.0,840.9732677,840.9732677,10.24,112.18,98.65,91.08,84.25,98.1,-7911.68,0.0,162.73,3.63,0.94,0.03,1.31,694.27,4231.473237487467
775,123336.0,10186.0,2539.0354,3009.6177,48.0,2600.0,2600.0,10.43,101.02,76.07,60.44,64.2,85.22,-7290.86,0.42,104.07,1.17,8.92,3.59,27.81,1627.85,12411.32434974379
776,115880.0,7691.0,1717.2422,1380.6101,44.0,2248.948537,2248.948537,7.17,164.18,88.18,52.49,17.62,102.78,-7333.84,0.24,70.81,4.12,30.26,4.5,1.23,19.92,1787.840869865378
777,,10408.0,1836.6711,1753.4315,51.0,905.1081429,905.1081429,5.56,163.08,95.29,66.05,60.57,67.93,-7660.08,5.46,87.48,2.55,0.21,0.09,12.73,2647.57,
778,136262.0,7644.0,2503.6772,2266.2522,58.0,2615.190725,2615.190725,11.24,87.81,134.59,123.07,109.6,134.19,-7143.94,0.01,2.62,0.7,0.2,0.61,0.44,292.13,2673.166400023484
779,,,,,,2600.0,2600.0,11.55,108.7,86.86,55.5,68.0,72.88,-7631.94,0.19,19.3,25.67,25.05,10.49,0.08,573.8,
780,71320.0,9696.0,451.75308,1633.7896,38.0,2600.0,2600.0,8.43,132.16,78.94,58.39,70.9,93.59,-7948.9,0.33,67.52,1.74,23.38,0.78,1.22,579.48,10610.333707234997
781,90730.0,4530.0,3224.3796,3647.1753,47.0,2600.0,2600.0,10.41,143.1,85.35,68.05,56.07,86.46,-7001.56,0.02,37.53,6.84,6.24,0.48,6.98,58.52,2265.744516697895
782,184429.0,9983.0,2478.2925,2316.8955,48.0,1058.772063,1058.772063,11.06,87.58,101.44,96.26,84.45,96.14,-8046.47,0.03,58.31,1.24,1.67,0.35,3.24,309.47,4152.551930553221
783,81488.0,4458.0,2715.6306,2870.4685,48.0,1176.298985,1176.298985,10.45,135.98,92.67,74.17,49.68,96.2,-7089.32,0.0,6.98,0.38,1.22,6.19,0.75,220.03,3790.558118986845
784,99044.0,7529.0,2176.0828,2333.608,45.0,2600.0,2600.0,13.68,87.97,92.93,92.63,,76.46,-8317.64,0.01,3.12,2.1,0.06,,4.62,1110.28,9559.135333791042
785,178579.81,10104.0,2439.3208,2597.133,44.0,853.3596452,838.5613477,10.32,109.54,88.2,67.5,62.55,88.54,-7799.74,0.08,30.99,6.02,2.31,1.19,0.54,1445.5,1875.5962390149257
786,338577.0,10617.0,2307.3848,2042.1338,48.0,753.8108867,753.8108867,8.89,90.15,129.07,94.64,88.56,126.75,-7774.83,0.06,18.03,4.12,3.86,6.35,0.39,1138.74,3819.689465025681
787,179119.0,8530.0,1533.0472,1887.2443,46.0,2600.0,2600.0,8.59,102.63,85.47,53.59,46.77,95.0,-6767.59,0.01,270.84,3.84,4.26,10.42,0.25,784.58,5257.884423204685
788,130311.0,10138.0,2528.6443,1957.3251,60.0,1169.085878,797.5947017,9.77,103.55,113.45,74.07,72.34,104.17,-7316.0,0.08,2.27,7.54,0.78,0.61,17.54,326.48,4422.090230295216
789,104859.664,7036.0,2305.401,2171.8455,42.0,1393.641269,870.6566196,10.0,111.67,88.39,66.73,61.81,88.44,-7873.71,0.03,3.69,0.57,1.64,3.08,0.32,132.26,1676.3361934861816
790,,10370.0,2510.0552,1752.3995,48.0,1047.901978,1047.901978,9.4,117.63,103.6,77.62,78.09,103.87,-7776.73,0.01,73.61,5.42,1.0,2.21,1.98,319.81,
791,,7723.0,2326.9062,1997.2814,48.0,609.6103818,319.7289366,9.59,57.72,121.82,97.8,97.9,126.91,-8097.63,0.01,1.4,4.84,0.01,2.85,1.42,1364.8,
792,301126.34,8092.0,,,44.0,835.1084709,831.4922929,10.86,106.62,84.67,66.95,57.24,83.93,-7661.31,0.13,25.58,1.37,6.56,9.57,0.4,286.99,2700.96365532155
793,154146.0,7110.0,2916.2559,3056.1191,50.0,1276.215271,1271.782763,5.59,175.62,89.31,29.38,40.13,83.58,-7340.84,1.51,15.61,1.61,61.5,70.59,10.49,65.99,2903.4811153062683
794,195346.0,7357.0,2395.7048,2136.9534,47.0,2600.0,2600.0,8.82,85.6,126.78,70.37,73.73,113.14,-7276.23,0.01,1.41,5.56,0.82,0.3,4.91,142.43,4244.41247837171
795,85952.82,8562.0,2453.0168,2472.354,45.0,692.2008205,692.2008205,4.96,192.34,100.58,27.38,24.62,96.1,-7271.96,0.1,16.55,1.75,10.26,52.0,5.82,921.29,3408.412429051193
796,141194.0,4754.0,2509.7148,2324.9436,62.0,2600.0,2600.0,11.26,86.77,135.09,123.37,109.14,134.01,-7264.85,0.0,0.67,0.27,0.01,0.05,0.24,63.2,3946.8178534498634
797,107664.0,4226.0,2478.8477,2324.5803,,2600.0,2600.0,10.2,84.03,126.78,105.58,87.74,130.49,-7350.53,0.0,0.01,0.68,0.73,0.89,0.16,0.09,3733.8478971615395
798,123454.0,4361.0,2502.4202,2341.031,45.0,1950.353249,1950.353249,10.21,93.15,112.43,89.41,76.16,111.16,-7169.73,0.01,0.13,0.22,3.81,1.89,1.4,2.44,4152.728951674308
799,222229.0,9419.0,,2485.4963,43.0,2600.0,2600.0,11.8,112.95,78.99,62.58,61.27,80.42,-8007.36,0.11,0.75,49.55,1.35,1.47,2.58,429.88,2280.615941213793
800,210773.5,9723.0,2018.6737,1991.7457,42.0,2009.117812,2009.117812,10.28,100.49,89.88,63.9,65.07,83.11,-8021.11,0.02,58.29,0.83,3.33,1.58,0.93,441.96,1819.0692852754257
801,164092.55,4867.0,976.27985,984.6156,43.0,2600.0,2600.0,11.86,91.69,80.8,75.55,,83.66,-8064.62,0.0,10.13,18.5,1.14,,3.21,67.4,1072.1161320242754
802,53035.633,4240.0,1905.0295,1357.362,50.0,2600.0,2600.0,14.18,68.62,100.82,105.72,86.83,101.2,-8355.42,0.01,0.2,0.04,0.07,0.34,0.08,215.5,1989.0887320982858
803,209654.0,7126.0,,2207.5322,56.0,2044.924704,2044.924704,8.81,88.64,133.34,93.82,83.21,134.93,-7760.75,0.0,0.54,1.59,0.04,0.9,0.44,369.59,3295.381914964656
804,320135.0,9663.0,2483.61,2789.0164,43.0,839.1512741,839.1512741,10.44,135.44,86.3,65.83,58.37,84.74,-7598.5,0.18,72.07,0.97,13.17,1.18,1.62,121.15,1593.08104393459
805,230129.33,9425.0,2510.1812,2516.9492,43.0,845.2324124,829.1099593,10.56,133.82,84.59,66.95,60.91,84.51,-7666.56,0.0,24.22,2.54,2.26,0.21,1.68,553.32,1465.687576633539
806,93642.0,9320.0,2697.5444,2703.1777,50.0,2600.0,2600.0,9.95,100.85,74.94,60.39,59.78,82.51,-6397.18,0.05,123.97,0.71,3.11,3.2,19.47,1211.26,11902.362187907136
807,120973.0,9224.0,2490.8486,2273.0586,52.0,2600.0,2600.0,11.88,51.41,108.64,104.26,101.08,113.55,-8025.45,0.17,7.66,7.31,3.96,1.69,2.29,397.12,2985.153711985319
808,156958.83,5850.0,2613.583,3232.6338,40.0,2600.0,2600.0,9.41,151.34,93.48,68.5,38.04,100.8,-7202.74,0.0,26.21,27.35,0.64,28.13,0.22,466.34,3335.1275617943893
809,184120.33,7035.0,2387.4258,2236.6953,42.0,872.5488997,870.0928253,9.95,111.85,88.11,65.81,61.69,88.44,-7869.19,0.05,4.61,0.21,1.56,3.25,0.63,135.13,2729.8883290074486
810,222892.0,8078.0,2510.4604,2866.7312,45.0,884.114141,875.739879,10.59,99.22,87.42,65.12,65.17,85.12,-7886.05,0.04,199.03,1.95,4.98,0.52,4.59,278.77,2061.15069181487
811,68392.0,5025.0,,,45.0,2600.0,2600.0,11.63,90.2,97.41,79.24,,66.93,-8158.08,0.0,0.65,1.33,0.05,,0.05,52.75,2349.675400631653
812,199952.0,4578.0,3.0196593,3081.1926,40.0,2600.0,2600.0,7.83,143.48,87.58,55.22,40.84,94.86,-7517.89,0.02,9.91,22.59,0.93,6.79,2.25,1.71,1852.4045770985035
813,164343.0,7287.0,2350.0845,1939.8228,40.0,2600.0,2600.0,5.65,61.12,59.23,30.43,,46.64,-5045.76,0.27,12.69,0.73,0.45,,2.37,5.01,5795.178376931174
814,394013.0,9501.0,2991.8774,2801.7903,49.0,2623.667363,2623.667363,9.1,147.21,86.72,52.17,63.58,78.63,-7830.1,7.0,3.7,4.02,294.15,2.35,12.64,858.41,3172.16690819846
815,234692.5,9646.0,1945.0754,1640.7418,50.0,991.5930397,986.6425437,8.75,95.68,111.4,73.67,77.57,121.01,-7426.58,0.04,27.91,14.3,0.76,3.48,12.99,467.03,5000.205801207964
816,107450.0,4432.0,1934.8995,2142.9004,52.0,725.5154939,705.5742885,9.7,89.4,118.2,83.76,72.87,112.28,-7255.92,0.01,0.0,0.48,2.96,0.68,0.49,7.27,4509.036761284318
817,243358.38,9721.0,1775.6506,1619.16,46.0,596.011724,580.1882892,10.98,57.6,116.86,86.94,96.65,114.67,-7921.64,0.24,6.47,3.67,18.63,1.23,1.18,314.0,4674.577057917627
818,83221.0,4254.0,1904.8806,1598.1523,50.0,896.1799488,803.588933,9.59,83.02,123.23,88.35,76.09,119.63,-7355.21,0.01,0.03,1.13,2.97,0.37,0.33,3.95,4977.758017808005
819,212047.0,10120.0,2520.9778,2359.0051,55.0,2600.0,2600.0,10.67,85.63,83.15,72.13,,78.33,-8328.74,0.01,9.07,1.27,0.47,,21.21,269.26,3433.7151669205414
820,89404.44,4365.0,2923.0562,3408.3542,46.0,2600.0,2600.0,9.96,150.83,97.58,70.85,48.45,99.08,-7135.12,0.0,4.86,0.69,0.13,7.9,0.16,231.18,2129.063948054481
821,142912.0,4770.0,2979.493,2806.7886,47.0,1321.217637,1321.217637,10.44,84.37,129.61,109.49,92.24,131.37,-7322.44,0.0,0.08,0.89,0.97,1.4,0.24,9.53,3891.128806538289
822,148613.94,7655.0,594.44104,1757.9373,49.0,2600.0,2600.0,6.59,165.8,93.15,47.51,13.05,102.36,-7361.12,0.42,74.44,2.6,48.58,0.66,2.26,31.29,2920.7178007661996
823,108036.0,10068.0,2491.337,1816.9255,61.0,713.5780443,675.896894,10.08,82.95,106.0,74.73,71.26,92.46,-7241.69,0.02,5.6,18.31,0.25,0.31,13.23,15.3,5539.024029027361
824,329498.66,10120.0,2501.0103,2294.9695,43.0,840.9228556,821.7670173,9.98,111.96,89.21,66.75,63.16,89.09,-7829.87,0.01,26.31,4.69,1.11,1.15,0.42,1577.01,1141.7140512802087
825,152873.67,7562.0,1799.7614,1066.6067,44.0,1132.453719,826.9078977,11.4,121.82,74.67,67.13,61.95,77.02,-7919.75,0.02,45.31,1.21,0.73,0.24,0.16,21.88,2725.3162693091617
826,430193.47,7160.0,,,42.0,886.3540493,886.3540493,10.22,80.95,93.77,70.38,,92.56,-7719.61,0.23,48.67,0.13,15.22,,0.13,175.25,1110.0596203842892
827,26342.568,3525.0,37.55461,342.9583,49.0,2600.0,2600.0,4.55,66.5,108.65,28.07,101.05,104.26,-8239.13,0.06,2.42,0.09,4.09,0.19,0.04,178.65,3354.032150548117
828,277974.0,9968.0,3051.8608,2723.9358,47.0,1900.484441,1900.484441,9.44,48.04,141.59,94.83,86.01,92.43,-6117.25,0.02,0.99,6.77,7.19,0.84,31.0,263.94,3818.770820292545
829,182018.0,7188.0,2026.4808,2591.3906,47.0,2600.0,2600.0,10.24,86.53,89.3,66.09,54.7,73.04,-7594.12,0.01,22.54,0.62,3.18,18.39,32.8,106.69,6599.814304079816
830,23420.332,4815.0,2386.858,1175.8954,45.0,954.7874676,847.7130671,11.81,106.72,86.72,79.66,,83.32,-8334.02,0.03,0.73,2.29,1.0,,0.14,79.7,2741.7853427526134
831,216569.3,4455.0,1869.9869,2151.305,48.0,2600.0,2600.0,9.35,95.41,115.83,72.9,79.58,118.59,-7826.32,0.0,7.0,1.01,2.11,2.07,0.05,106.95,2547.7715447203277
832,141734.0,4835.0,2488.2034,2279.7869,47.0,2600.0,2600.0,10.05,69.27,139.63,117.29,103.51,142.03,-7226.23,0.01,1.18,0.06,0.08,0.02,0.25,182.31,3997.587029223757
833,199545.73,4938.0,2034.0858,2324.2976,47.0,2600.0,2600.0,11.02,84.03,101.95,96.41,84.8,97.85,-8040.83,0.0,2.24,0.04,0.07,0.01,0.1,19.63,2867.867931826955
834,258003.0,10103.0,2592.9456,2187.2551,48.0,971.9235689,949.5662883,9.0,99.87,115.04,88.93,87.44,130.41,-7556.67,0.0,19.61,14.26,7.67,6.03,2.31,328.59,3684.813742475863
835,294108.0,10031.0,2621.8584,2607.048,48.0,939.5429456,930.4724763,9.03,101.57,116.73,89.47,87.81,130.07,-7570.37,0.0,19.66,10.01,6.54,6.57,1.98,352.25,3627.167571096332
836,180110.0,9584.0,2517.8213,2310.2285,49.0,2600.0,2600.0,10.4,80.65,135.04,112.49,96.85,134.56,-7436.94,0.0,1.4,1.94,2.04,4.05,0.33,1152.58,4437.116206762534
837,126415.75,9954.0,2261.7588,1978.3546,48.0,2600.0,2600.0,7.62,84.68,104.23,62.58,,90.09,-5680.96,0.05,50.71,2.14,0.08,,8.04,139.39,10077.399374682347
838,207322.0,9789.0,2586.8435,2035.8898,50.0,856.8965756,854.0600827,8.94,148.15,85.35,56.52,58.35,77.89,-7436.61,0.04,30.73,0.46,2.33,5.67,12.65,651.25,3256.1088548248617
839,147935.6,7175.0,2518.3108,3017.1145,42.0,1808.181781,1005.696807,10.57,108.0,71.5,60.66,59.35,79.71,-7959.84,0.02,4.73,1.93,1.69,1.19,5.58,63.27,2614.395182768718
840,290335.0,9654.0,2508.228,1981.1263,43.0,1061.257574,938.9471119,10.13,79.27,88.97,67.28,,82.51,-7672.08,0.01,128.64,1.48,0.44,,8.65,140.38,1725.3930804071158
841,36379.0,8942.0,2241.6975,2604.4897,52.0,1839.351362,1839.351362,6.43,152.77,72.26,65.52,60.87,86.65,-6840.7,3.07,48.81,1.13,2.03,0.34,0.21,13.09,22833.035542483303
842,,6686.0,1805.7642,1217.0012,56.0,2600.0,2600.0,10.99,69.52,102.0,90.84,82.58,89.13,-8180.27,0.0,0.63,0.24,0.02,0.59,4.05,132.99,
843,104742.0,4670.0,2071.8384,1907.6053,45.0,1154.079524,1154.079524,10.62,87.9,78.62,69.65,60.56,80.97,-7730.97,0.01,39.19,1.29,0.2,1.43,0.11,570.32,5445.752420232571
844,109490.95,4397.0,1814.7839,1929.6746,43.0,946.658808,936.333894,11.65,89.3,78.16,74.17,,82.57,-8082.8,0.02,5.04,5.12,0.25,,1.85,129.83,2210.8626329390695
845,108164.91,4536.0,1707.2355,1854.0198,46.0,2600.0,2600.0,10.29,105.01,76.91,67.17,64.19,81.64,-8074.51,0.01,3.23,3.07,1.3,0.72,2.3,4.11,2799.9075670658813
846,105480.0,4900.0,2369.7705,2452.517,44.0,996.6533709,996.6533709,10.01,102.22,95.51,72.96,67.17,90.48,-6725.83,0.01,11.72,0.05,0.01,0.02,0.0,98.85,5771.994690936671
847,,,,,,2600.0,2600.0,9.34,86.48,118.57,71.15,72.08,104.11,-7231.67,0.04,0.32,6.85,0.7,0.04,6.93,26.22,
848,,,,,,2600.0,2600.0,11.12,81.5,102.35,96.82,85.04,98.56,-8046.79,0.01,8.19,0.18,0.23,0.12,0.55,42.71,
849,113911.67,4567.0,1810.5658,1779.4039,45.0,2600.0,2600.0,9.88,73.2,93.43,65.89,67.8,85.39,-7933.3,0.02,15.08,2.3,1.24,0.01,2.55,117.94,1692.979832531645
850,271108.03,8162.0,1876.7787,2139.952,49.0,827.7136399,827.7136399,10.29,79.01,104.02,91.14,85.17,103.33,-7983.88,0.04,22.61,0.64,0.12,0.66,0.79,237.54,5535.492991483874
851,191150.0,4884.0,1993.1312,1691.2998,48.0,491.1835895,491.1835895,8.89,104.81,108.96,81.89,81.45,127.11,-7506.03,0.0,7.99,3.25,0.97,1.88,1.5,42.29,3328.375621239864
852,154803.0,4022.0,1739.2163,1790.3779,45.0,2600.0,2600.0,12.8,106.51,90.48,85.55,,84.04,-8319.0,0.02,0.04,0.56,0.64,,0.35,4.05,3234.47220015116
853,231956.73,9796.0,2523.7651,2264.4785,60.0,996.1711772,728.5191927,11.54,51.92,107.27,103.03,101.35,114.22,-8056.99,0.13,11.62,9.11,1.77,2.53,3.05,556.25,2616.4328148616332
854,196664.64,5730.0,1676.236,1799.5112,43.0,1504.974914,1504.974914,12.41,92.82,105.54,88.33,,93.85,-7959.12,0.02,30.07,3.17,0.21,,19.7,11.0,1998.7307326828043
855,299511.0,7269.0,,1145.5963,45.0,2600.0,2600.0,11.26,100.18,78.32,75.74,72.77,87.83,-8022.69,0.0,51.64,0.42,0.14,1.11,15.03,286.36,2915.024823796121
856,107025.0,4588.0,2826.183,2115.3425,58.0,1070.801176,1070.801176,8.62,85.19,125.46,71.65,76.5,119.07,-7358.08,0.0,2.46,1.63,0.9,0.35,2.32,121.66,4440.850268628825
857,127904.61,6950.0,2520.118,2997.047,45.0,1690.004258,1690.004258,11.5,111.5,74.3,61.4,60.64,79.75,-7998.34,0.04,1.17,20.43,1.06,0.12,3.51,90.28,2914.2350694005477
858,99444.0,4008.0,1963.4144,1774.2904,48.0,1481.459357,1481.459357,8.1,160.58,66.09,35.44,55.14,61.7,-7334.34,0.0,1.43,3.53,21.15,0.03,0.94,863.26,2239.1295603555773
859,68011.516,4165.0,2009.8538,2144.025,43.0,512.0635009,512.0635009,10.5,113.72,82.87,62.43,54.74,78.56,-8018.3,0.01,1.35,0.22,0.15,0.29,0.13,35.79,6315.084492455659
860,262231.0,10196.0,2391.2397,1984.9366,50.0,2600.0,2600.0,8.63,35.56,53.1,36.36,,31.47,-4681.93,0.13,5.31,4.82,21.56,,0.75,492.17,7651.185405234316
861,116855.0,6761.0,1252.5236,1195.4698,53.0,2600.0,2600.0,5.82,115.92,105.07,53.72,,95.25,-5566.93,0.02,16.45,2.42,0.05,,2.8,10.51,5783.244191519405
862,55247.0,5638.0,1417.6765,1366.9276,49.0,2624.01439,2624.01439,12.19,57.66,110.71,97.4,96.88,110.2,-7982.35,0.08,0.16,0.48,14.25,0.19,0.25,188.82,2759.480152768476
863,10641.0,4024.0,1579.2281,1963.4766,50.0,2600.0,2600.0,10.41,107.88,74.12,65.82,63.94,81.32,-7050.25,0.12,0.9,0.14,0.06,0.18,1.46,496.26,33001.69157034113
864,,9974.0,2011.8302,1711.4305,47.0,432.1852394,427.1341195,10.71,84.26,87.04,65.31,60.96,77.31,-7668.96,0.01,173.99,44.11,8.79,2.02,5.23,2657.17,
865,151253.0,7375.0,2064.67,1192.3877,53.0,2600.0,2600.0,8.7,81.85,92.8,84.54,83.96,131.59,-7505.89,0.03,9.91,9.11,27.56,1.13,3.96,227.83,4431.1451673685815
866,149983.0,7262.0,2464.2908,2405.5786,49.0,920.8626429,920.8626429,9.97,78.48,108.09,74.38,71.56,93.42,-7216.96,0.01,5.7,8.53,0.33,0.06,6.67,15.2,4484.834947960769
867,,,,,,2600.0,2600.0,7.27,172.58,74.15,42.64,57.79,71.36,-7177.01,0.22,23.96,12.26,14.13,0.72,5.31,1826.64,
868,,,,,,2600.0,2600.0,10.35,103.0,88.82,74.45,72.28,86.86,-7035.74,0.02,141.07,7.37,4.57,2.97,38.23,6168.65,
869,13362.5,4651.0,1683.5321,1108.4803,45.0,2600.0,2600.0,12.37,55.85,99.25,95.18,85.99,88.82,-8456.91,0.16,2.32,0.21,0.24,0.24,27.52,676.6,2781.244153414406
870,97007.0,7597.0,2219.9236,1837.2677,50.0,903.6703724,903.6703724,7.74,42.6,53.05,32.76,,35.82,-4875.79,0.14,6.92,0.16,5.07,,0.26,84.23,7749.945880194213
871,187665.0,10224.0,2480.1626,2307.94,48.0,1557.370133,1557.370133,10.08,69.77,140.34,112.79,103.62,136.7,-7773.78,0.0,1.98,0.61,0.2,2.14,0.07,64.03,3565.6675458929476
872,51072.426,7767.0,2799.8777,3425.531,49.0,755.6081498,517.8593879,8.23,177.97,76.57,55.79,60.1,78.51,-7046.76,0.38,6.43,0.51,23.82,0.8,7.36,3225.66,3801.8407427914235
873,169363.0,12598.0,2222.5981,2263.5356,51.0,2600.0,2600.0,9.27,81.74,111.94,87.82,74.18,108.18,-6125.04,0.06,1.41,4.69,34.56,1.81,9.71,295.85,5718.096632676558
874,234406.0,10059.0,2555.5005,1901.3904,59.0,748.4173952,748.4173952,9.26,94.81,117.97,71.84,73.36,108.99,-7314.75,0.08,5.7,5.26,0.78,0.73,13.77,195.19,4455.602672286545
875,171441.0,7682.0,,2115.4717,50.0,2600.0,2600.0,9.02,91.09,127.31,95.03,89.08,133.25,-7656.35,0.0,1.33,1.91,0.18,1.84,0.15,844.89,3709.147753454541
876,97510.0,10202.0,214.60753,253.17606,43.0,1437.250719,1437.250719,9.17,88.4,82.66,60.37,,88.35,-7944.54,0.01,2.26,5.03,0.64,,6.12,12129.65,2309.763101220388
877,,11541.0,2459.858,1745.8477,47.0,2600.0,2600.0,9.66,125.51,89.45,74.61,73.62,98.88,-7083.31,0.07,159.94,2.09,2.78,4.02,14.55,10434.87,
878,268188.0,9800.0,2503.7102,3137.9473,42.0,2600.0,2600.0,13.34,67.66,83.94,92.28,82.5,78.06,-8206.25,0.0,0.4,2.9,0.33,0.37,0.8,1009.93,9997.18853938282
879,164277.5,8432.0,2605.3818,2592.5486,41.0,855.0566349,835.4538211,10.65,81.34,103.18,94.54,85.22,101.6,-8002.05,0.03,30.54,0.68,0.36,0.46,1.11,218.19,5178.729284290302
880,,,,,,2600.0,2600.0,13.32,68.02,86.48,92.86,83.19,77.01,-8244.09,0.0,0.45,12.07,0.46,0.94,3.16,3931.87,
